Investigate the Genesis Fields.	Danger Near and Far	We have done all we can about the Jailer for now, my friend. Other matters require our attention. Like the devourer rifts I recently saw opening to the east! If we do not stop them, those beasts will wreak havoc on this place. Will you help me take care of them, George? 
Speak with Ve'nari at Keeper's Respite in Korthia.	A Show of Gratitude	Your presence here fulfils an ancient prophecy, Maw Walker. I am certain you and your allies will save us. Perhaps I judged your broker friend too harshly. She did escort you to Korthia, after all. Please extend our thanks to Ve'nari, and let her know we are happy to answer her questions. She... does seem to have quite a number of them. 
Find the Concordance consoles in Zereth Mortis.	Surveying Cyphers	There are many consoles such as that one scattered throughout Zereth Mortis. They have all been beyond my understanding, but perhaps that creature intends to reveal their meaning to us? Fortunately, I know where there are more. I will mark them on your map, and accompany you... for research, of course. Let us see what this creature's purpose is. 
Obtain Honor from Arena Skirmishes.	Observing Skirmishes	Fascinating how much entertainment your kind draws from conflict, mortal. Members of my cartel have a keen interest in observing your combat prowess in action. I am told that small-scale skirmishes allow your greatest champions to demonstrate their martial superiority over their rivals. No doubt my people would learn much from observing such a contest. Might I have the honor of a demonstration? 
Leashkeeper Helzid and 12 Dominated Jiro slain	Dangerous State	Enemies have attacked the jiro and severed them from the circle. The jiro are no longer stable. They are a danger to the order of things. They must be removed. 
	Antros	 
Return to Highlord Bolvar Fordragon in Haven.	The Way Forward	I see you have a new friend, Maw Walker! With Pocopoc at your side, I wonder what else you will discover about Zereth Mortis? The secrets we uncover here will be of great help against the Jailer. Perhaps they can teach us how to awaken this oracle. Highlord Bolvar will surely want to hear of them. Please go to Haven and inform him. There is a transporter just outside the cave you may want to use. I will remain here and keep watch over the oracle. 
Use Laurent's mirror to enter Maldraxxus and recover the Medallion of Dominion from Kel'Thuzad.	The Medallion of Dominion	Laurent speaks the truth. We must not delay. This mirror is our entryway into the heart of Maldraxxus. Together with Kael'thas, we will find Kel'Thuzad and rip the Medallion of Dominion from his undeserving grasp. 
Complete 1 quests in Perdition Hold and the Face of Oblivion.	Night Fae Assault	The Jailer's forces have been caught off guard by our attack. We shall overrun Perdition Hold and defeat his champions at the Altar of Domination! We need your help Maw Walker. Assist our forces on the battlefield! 
Collect 10 Death Motes from Ruin's Cradle in The Maw.	Death Motes	I have a task for you, Maw Walker. Souls deemed suitable for service among the Mawsworn are broken down to their barest essence. The resulting creature forms a black shade, devoid of all individual will. It is a tragic end. I wish to better understand this process--what is it about a soul that causes this transformation? Fragments of broken souls rain down across Ruin's Cradle. Bring me some of them, so that I might learn more about our common adversaries. 
Experiment with Chromatic Rosids near Dimensional Falls.	Flora Aroma	Perhaps we should not experiment on E'rnee without first knowing the effects. Hang on to the rest of these rosids. We can run more tests. Some of the creatures here near the waterfall are more tame than others, and will be suitable for such experimentation. Let us discover whether different creatures have diverse responses to the rosid aroma. 
Go with Draka to the Seat of the Primus.	The Seat of the Primus	This cannot be a coincidence. It is clear that your runeblade is somehow connected to the Seat of the Primus. I will not pretend to know the Primus's agenda. But I would not be surprised if he left behind a way for the worthy to open the door to his sanctum. Draka will bring you to the Seat of the Primus. If you hold the key, mortal, then our victory is all but assured. 
Speak to Elder Kreth in Zereth Mortis.	The Forces Gather	I am relieved that you survived the passage to Zereth Mortis. From what I've overheard of Pelagos's conversation with Kleia, it sounds like you had an incredible journey. These Enlightened brokers could make valuable allies. Their knowledge of the automa and the land itself should help us against the Jailer. Our forces are gathered and ready to follow you to Zereth Mortis. The final battle lies before us, $p. 
Recover the Medallion of Wrath from the nathrezim.	The Nathrezim	The Medallion of Wrath is more than just a powerful artifact. In the hands of a nathrezim it could be used to shape this realm to their dark purpose. What is more, while they hold it we are denied the ability forge a new sigil. They already nearly destroyed the Ember Ward with their reckless schemes. I will not have my medallion used for their ends. Come, let us get it back. 
Investigate the unknown area.	Into the Unknown	Come to pay old Marasmius a visit? I have a special task for you. One of my shoots has found a strange place, a place even I've never seen before. I'm not entirely sure what's in there or if it's even safe. But that's what my trusty mushroomancers are for! What do you say, George? Up for an adventure? 
Defeat Grathalax underneath the Tremaculum in The Maw.	Grathalax, the Extractor	There are many powerful lieutenants among the Mawsworn, but there is one who is particularly important to the Jailer. Far beneath the Tremaculum lives the Jailer's prime interrogator, Grathalax. Power is fed to him via conduits throughout the area. His role is to make the process of anima extraction more efficient. His methods are... unkind. I believe we would both benefit from the end of his existence. 
	Secret Service	 
Defeat Grixis Tinypop in a pet battle.	Resilient Survivors	 
Answer Ve'rayn's questions about the Maw.	Trust Issues	Ah, Maw Walker! Allow me to introduce myself. I am Ve'rayn. I deal with assets and liabilities for Cartel Ve. I have heard that you are able to freely travel between Oribos and the Maw, a place of great interest to my cartel. Would you mind if I ask you a few questions about it? You will, of course, be properly compensated for your time and information. They are the most valuable of commodities, after all. 
